,fromHarbor,toHarbor,ship,shippingFirm,passengers,vehicles,position,seatNumber,discount,price,departureDate,departureTime,arrivalTime,gender,birth_date,nationality,phone_number,firstName,lastName,email,cardNumber,creditName,creditSurame,creditExpiration
219,"Platygiali Etoloakarnanias, Greece (PLG)","Stavros Halkidikis, Greece (SHA)",NIKOLAOS,AGIA MARINI NE,3.0,2.0,Aviation Seat [ATS],30.0,Hoplites,13.854213804295856,2017-04-05,06:58:28,1900-01-01 15:12:28,M,1992-08-03,Slovakia (Slovak Republic),213-663-3258,Christopher,Cooley,Christopher.Cooley@gmail.com,GB20KBEN16804850575919,Christopher,Cooley,01/28
220,"Stavrochorion, Greece (SCR)","Skaramangas, Greece (SKA)",SUPERFAST I,IONION PELAGOS NE,4.0,3.0,Cabin-2 Beds (Ext.) [AA2],77.0,Three Children,41.61837414915161,2013-12-09,04:13:16,1900-01-01 16:23:16,M,2001-11-09,Palestinian Territory,630-873-3803,Daniel,Anderson,Daniel.Anderson@gmail.com,GB06XVFB80630741515752,Daniel,Anderson,04/23
221,"Saint George, Greece (SGB)","Agia Kyriaki (Trikeri Magnisia), Greece (AKM)",MARE DI LEVANTE,SEBECO LINES,6.0,2.0,Cabin-2 Beds (Ext.) [AA2],469.0,Retired NAT,50.732906023819645,1973-10-25,18:00:42,1900-01-02 08:56:42,M,1979-01-18,Ireland,739.206.3272x03769,Joseph,Baker,Joseph.Baker@gmail.com,GB52UAUP88007055440863,Joseph,Baker,04/25
222,"PALAIROS AITOLOAKARNANIAS, Greece (803)","Arkioi Dodekanissou, Greece (ARD)",MASTERJET,LEBANTE FERRIES,10.0,2.0,Cabin-2 Beds [A2K],489.0,No discount,55.43163865380691,2017-12-20,02:07:06,1900-01-01 21:20:06,F,1980-02-01,Argentina,412-821-9683x48016,Lisa,Tapia,Lisa.Tapia@gmail.com,GB28EWBT79029290079129,Lisa,Tapia,11/28
223,"Poros Kefallinias, Greece (PKE)","Sougia Chanion, Greece (SOG)",FLYINGCAT 6,DODEKANISSOS SEAWAYS,1.0,1.0,Cabin-4 Beds [A4K],274.0,No discount,30.828014562607258,1975-06-27,18:10:39,1900-01-02 10:51:39,F,1996-06-01,Lithuania,001-187-761-6358x7114,Teresa,Wolfe,Teresa.Wolfe@gmail.com,GB34PBUC43088950785404,Teresa,Wolfe,07/28
224,"PEUKOKHORI KHALKIDIKES, Greece (851)","Samothraki, Greece (SAM)",Η/S/F KNOSSOS PALACΕ,ANEK LINES,5.0,5.0,Cabin-3 Beds (Ext.) [A3],45.0,Three Children,29.14029412440605,2013-08-04,20:56:51,1900-01-02 05:01:51,F,1999-11-07,Cocos (Keeling) Islands,001-925-696-9671x1262,Sarah,Colon,Sarah.Colon@gmail.com,GB43TAHH52945374521769,Sarah,Colon,01/33
225,"Sagiada Thesprotias, Greece (SGT)","Khora Sfakion, Greece (CSF)",RAPIDLINK JET,MINOAN LINES,1.0,1.0,Cabin-4 Beds [A4K],341.0,Having many children,76.4987110302956,1979-09-17,20:55:26,1900-01-02 13:00:26,M,1992-05-21,Lesotho,318.137.5946,William,Potts,William.Potts@gmail.com,GB67DZDL34009089142471,William,Potts,05/30
226,"Andros, Greece (AND)","PSATHOPURGOS AKHAIAS, Greece (848)",DIAGORAS,SEBECO LINES,5.0,5.0,Cabin-2 Beds (Ext.) [AA2],185.0,College Student,59.83740969281155,1998-06-25,02:52:38,1900-01-01 07:49:38,F,1994-02-27,Jordan,(752)101-3270,Tracey,Sharp,Tracey.Sharp@gmail.com,GB80QIZF34297895885619,Tracey,Sharp,12/28
227,"PLAKA LEMNOU, Greece (815)","Amfilochia, Greece (AMF)",BLUE STAR 1,GOUTOS LINES,4.0,2.0,Cabin-2 Beds (Ext.) [AA2],353.0,Having many children,91.38374273802785,2003-01-29,00:27:37,1900-01-01 16:44:37,F,2001-08-28,French Polynesia,001-729-851-4139x08337,Melissa,Taylor,Melissa.Taylor@gmail.com,GB34ADXH85526690254232,Melissa,Taylor,11/27
228,"LIMENARIA THASOU, Greece (767)","Pitra, Greece (PIT)",BLUE STAR MYCONOS,ANES FERRIES,10.0,11.0,Cabin-2 Beds (Ext.) [AA2],107.0,Having many children,26.51467192813983,1983-01-25,16:11:53,1900-01-02 04:27:53,M,1976-10-24,Uruguay,8300543592,Peter,Haynes,Peter.Haynes@gmail.com,GB28DRJO15985863150944,Peter,Haynes,10/32
229,"Poros Kefallinias, Greece (PKE)","Aspropirgos, Greece (ASS)",ERATO,ALPHA LINES,6.0,1.0,Cabin-4 Beds (Ext.) [A4],476.0,College Student,30.721021219232046,1999-05-19,06:50:51,1900-01-01 09:25:51,M,1994-04-11,Antigua and Barbuda,001-340-216-5484x05966,Joseph,Thomas,Joseph.Thomas@gmail.com,GB49LDXF24482875666424,Joseph,Thomas,12/31
230,"Agia Galini Rethimnou, Greece (PIL)","Mesolongion, Greece (MEL)",ANTIGONI,IONION PELAGOS NE,8.0,2.0,Cabin-4 Beds (Ext.) [A4],66.0,College Student,68.42781555909158,1978-11-15,05:33:45,1900-01-01 20:18:45,M,1990-03-12,Azerbaijan,(112)187-3000x42276,Benjamin,Parker,Benjamin.Parker@gmail.com,GB73AWAZ00690374498428,Benjamin,Parker,11/26
231,"Nea Plagia Chalkidiki, Greece (NPY)","Petani Beach, Greece (PEB)",KERKYRA EXPRESS,GOUTOS LINES,4.0,3.0,Cabin-2 Beds (Ext.) [AA2],111.0,Having many children,87.67940821590506,1976-01-26,02:08:31,1900-01-01 19:34:31,M,1997-01-19,Norway,2328330515,Christopher,Johnson,Christopher.Johnson@gmail.com,GB06GWEY95832628594018,Christopher,Johnson,03/29
232,"Ierissos, Greece (IES)","Kimolos, Greece (KMS)",BLUE CARRIER 1,LEBANTE FERRIES,10.0,3.0,Cabin-4 Beds (Ext.) [A4],429.0,Having many children,40.66370242786513,1977-08-12,21:02:22,1900-01-02 00:50:22,M,1987-09-14,Saudi Arabia,(901)284-0818x51477,Daniel,Oneill,Daniel.Oneill@gmail.com,GB93MZNZ12205903173940,Daniel,Oneill,08/31
233,"Katakolon, Greece (KAK)","Karpathos, Greece (AOK)",BLUE STAR PAROS,GOUTOS LINES,5.0,3.0,Deck/Living Room [D] ,291.0,No discount,84.98464884018593,1982-09-25,18:50:22,1900-01-02 03:38:22,M,1999-12-09,Australia,+1-564-699-4614x86137,Travis,Taylor,Travis.Taylor@gmail.com,GB81HPTL40346650676647,Travis,Taylor,09/26
234,"KOTRONAS LAKONIAS, Greece (757)","TURGUTREIS, Greece (TR901)",KEFALONIA,TRITON FERRIES,9.0,4.0,Cabin-2 Beds (Ext.) [AA2],383.0,College Student,90.11170665973418,2010-09-21,13:02:05,1900-01-01 18:44:05,F,1975-11-19,Cuba,809-777-4835,Anne,Leon,Anne.Leon@gmail.com,GB18ZRZN14695569310084,Anne,Leon,05/30
235,"Skaloma, Greece (SKM)","Kythnos, Greece (KYT)",ALKINOOS,TRITON FERRIES,3.0,2.0,Deck/Living Room [D] ,113.0,No discount,67.59349616715966,1999-07-23,08:45:28,1900-01-02 03:34:28,M,1977-03-02,Vanuatu,001-108-668-2004x166,Larry,Anderson,Larry.Anderson@gmail.com,GB53YBKI75412691848245,Larry,Anderson,10/27
236,"Donousa Kykladon, Greece (DON)","Fiskardo, Greece (FIS)",PAROS JET,MIKRES KYKLADES,1.0,2.0,Cabin-3 Beds [AB3],254.0,No discount,60.439522764522394,1988-09-28,12:28:02,1900-01-02 01:58:02,F,1984-02-26,Saint Barthelemy,(120)269-2476,Rachael,Martin,Rachael.Martin@gmail.com,GB56APWO51963603918904,Rachael,Martin,03/32
237,"Atalandi, Greece (ATA)","DERBENI KORINTHIAS, Greece (730)",APOLLON HELLAS,SARONIC FERRIES,7.0,1.0,Cabin-3 Beds (Ext.) [A3],118.0,Three Children,72.13239278210705,1987-04-20,09:47:57,1900-01-01 14:42:57,M,2002-04-14,Monaco,001-313-736-4002,Richard,Gross,Richard.Gross@gmail.com,GB90FOPW70609174913923,Richard,Gross,03/25
238,"Kassiopi Corfu, Greece (KSP)","PLATAMONAS PIERIAS, Greece (816)",THUNDER,SAOS,10.0,6.0,Cabin-4 Beds [A4K],401.0,Hoplites,82.21322797390172,1985-09-07,03:01:04,1900-01-01 19:23:04,M,1973-10-04,Netherlands Antilles,4643297858,Michael,Huff,Michael.Huff@gmail.com,GB33GPLQ39217481789828,Michael,Huff,04/26
239,"Pitra, Greece (PIT)","TURGUTREIS, Greece (TR901)",ANDREAS KALVOS,MINOAN LINES,1.0,1.0,Cabin-3 Beds (Ext.) [A3],187.0,College Student,74.26996440687145,2020-12-29,15:13:46,1900-01-02 06:13:46,F,1993-07-30,Moldova,(278)387-2102x437,Heather,Ford,Heather.Ford@gmail.com,GB92BDJY31258463738078,Heather,Ford,12/30
240,"Moudhros, Greece (MDR)","Elafonissos Lakonias, Greece (ELN)",SPORADES STAR,SEA SPEED FERRIES,1.0,1.0,Cabin-4 Beds [A4K],300.0,No discount,66.78807779281723,1974-03-09,16:22:52,1900-01-02 11:45:52,F,1994-05-13,Belize,001-732-561-0165,Julie,Reed,Julie.Reed@gmail.com,GB79UVSZ24395853130405,Julie,Reed,05/27
241,"Heraklion (Iraklion), Greece (HER)","Agios Kirykos, Greece (AKI)",SIFNOS JET,MIKRES KYKLADES,10.0,9.0,Cabin-4 Beds (Ext.) [A4],15.0,Retired NAT,14.112460354865547,1985-02-13,11:51:52,1900-01-01 21:25:52,M,1984-10-03,Korea,0902789204,Darrell,Taylor,Darrell.Taylor@gmail.com,GB04NVUH86101188881761,Darrell,Taylor,02/31
242,"Agia Marina Fthiotidas, Greece (AGM)","Herakleia Kykladon, Greece (HRK)",AERO 2 HIGHSPEED,NOVA FERRIES,5.0,4.0,Cabin-3 Beds (Ext.) [A3],405.0,Retired NAT,26.77151041634067,2006-12-14,22:22:12,1900-01-02 17:54:12,F,1999-07-13,Central African Republic,001-656-775-3173x925,Brooke,Graves,Brooke.Graves@gmail.com,GB13YTYW96457309601578,Brooke,Graves,12/29
243,"Brindisi, Greece (ITBDS)","Diakofti Kythiron, Greece (DIK)",ANDROS JET,LEBANTE FERRIES,3.0,3.0,Cabin-3 Beds (Ext.) [A3],437.0,Three Children,83.9755753545881,1971-01-03,06:58:38,1900-01-01 23:02:38,F,1996-06-02,Burkina Faso,+1-170-737-9310x925,Lauren,Peters,Lauren.Peters@gmail.com,GB25ZFJC65641342542765,Lauren,Peters,07/28
244,"Souvala, Greece (SLA)","Agia Marina Lerou, Greece (AML)",TERA JET,MINOAN LINES,9.0,2.0,Cabin-4 Beds [A4K],174.0,Retired NAT,66.67661937160015,2018-01-18,10:39:32,1900-01-02 02:19:32,M,1985-06-09,Switzerland,221-522-3587x70459,Stephen,Lowe,Stephen.Lowe@gmail.com,GB08TSCT64593943544800,Stephen,Lowe,07/25
245,"Rethymnon, Greece (RET)","Sikinos, Greece (SII)",KEFALONIA,ZANTE FERRIES ,9.0,6.0,Cabin-3 Beds [AB3],492.0,No discount,62.73110272473175,2018-04-18,09:29:38,1900-01-01 19:12:38,F,1998-03-25,Guatemala,591.083.9913,Christina,Maldonado,Christina.Maldonado@gmail.com,GB96KUOE59196501120803,Christina,Maldonado,04/30
246,"Agia Kyriaki (Trikeri Magnisia), Greece (AKM)","Agistri Aiginas, Greece (AGG)",PANAGIA SKIADENI,KERKYRAIKES GRAMMES,1.0,1.0,Cabin-2 Beds (Ext.) [A2],213.0,Retired NAT,95.85090900149184,1986-05-21,10:31:31,1900-01-01 11:45:31,M,1984-06-13,Greece,935.784.1444x85367,Aaron,Kelly,Aaron.Kelly@gmail.com,GB59XJMR51822433362234,Aaron,Kelly,01/31
247,"Mesta Hiou, Greece (MHI)","PLATAMONAS PIERIAS, Greece (816)",THEOLOGOS P,ΑΤΤΙCA GROUP,2.0,1.0,Cabin-2 Beds [A2K],267.0,College Student,74.94805749813474,1991-10-19,13:55:06,1900-01-02 06:16:06,M,1987-08-06,Samoa,449.331.7409x91689,Thomas,Moore,Thomas.Moore@gmail.com,GB80IQVS98626055801776,Thomas,Moore,02/30
248,"Skaramangas, Greece (SKA)","Anafi, Greece (ANA)",ANTIGONI,IONION PELAGOS NE,9.0,10.0,Cabin-2 Beds [A2K],16.0,Hoplites,95.513344188461,1998-10-06,15:18:11,1900-01-02 05:07:11,M,1996-10-09,France,353-697-4810x133,George,Jimenez,George.Jimenez@gmail.com,GB14UPXX35327125693613,George,Jimenez,03/27
249,"Kiparissia, Greece (KIP)","Polychnitos Lesvou, Greece (PLC)",BLUE STAR 1,AGIA MARINI NE,6.0,4.0,Deck/Living Room [D] ,4.0,Retired NAT,30.476534920265703,1978-06-19,12:37:45,1900-01-01 19:36:45,M,1991-11-30,Albania,001-880-741-8706x6091,Jermaine,Whitehead,Jermaine.Whitehead@gmail.com,GB94DUHP46475404300448,Jermaine,Whitehead,09/26
250,"Eleftheres, Greece (ELT)","Amaliapolis, Greece (APL)",Η/S/F KNOSSOS PALACΕ,SEBECO LINES,8.0,1.0,Cabin-2 Beds [A2K],185.0,Three Children,34.54352170046646,1979-11-20,12:29:36,1900-01-02 06:52:36,M,1977-02-08,Turks and Caicos Islands,7793572998,Corey,Baker,Corey.Baker@gmail.com,GB18ZMYJ38033750396288,Corey,Baker,05/30
251,"Mytilene, Greece (MJT)","ALUKE BOLOU, Greece (711)",F/B IONIS,GOUTOS LINES,3.0,2.0,Cabin-2 Beds (Ext.) [A2],174.0,Three Children,46.47532269271343,2008-12-31,07:00:18,1900-01-01 10:02:18,M,1994-03-18,Zimbabwe,(295)005-8710,Brandon,Olson,Brandon.Olson@gmail.com,GB31AOKJ03992408829840,Brandon,Olson,06/31
252,"Petries Evvoias, Greece (PRE)","Souvala, Greece (SLA)",FLYINGCAT 5,LEBANTE FERRIES,7.0,8.0,Aviation Seat [ATS],41.0,Having many children,25.68877843291092,1994-07-03,15:54:15,1900-01-01 21:05:15,F,2003-01-25,Saint Lucia,(798)977-1190x31274,Kim,Sanchez,Kim.Sanchez@gmail.com,GB32OFUU58791093742920,Kim,Sanchez,07/28
253,"Samos, Greece (SMI)","Pachi, Greece (PME)",SUPERFAST II,ANES FERRIES,8.0,1.0,Cabin-4 Beds (Ext.) [A4],50.0,Having many children,58.03015464970264,1994-02-18,05:05:13,1900-01-01 20:42:13,F,1971-07-05,Turkey,215-970-6675,Tiffany,Grant,Tiffany.Grant@gmail.com,GB27HYWO20052077373237,Tiffany,Grant,02/30
254,"Epidavros, Greece (EPI)","Samos, Greece (SMI)",ALKINOOS,SEBECO LINES,7.0,6.0,Cabin-4 Beds [A4K],215.0,Having many children,87.27926530624758,2018-09-07,15:54:45,1900-01-01 18:48:45,F,1994-03-09,Holy See (Vatican City State),+1-996-255-9368x56442,Cheryl,Martin,Cheryl.Martin@gmail.com,GB31CCNB73060134793739,Cheryl,Martin,10/31
255,"Sougia Chanion, Greece (SOG)","MARATHOKAMPOS SAMOU, Greece (MKP)",PANAGIA SPILIANI,ANES FERRIES,2.0,3.0,Aviation Seat [ATS],204.0,No discount,87.07026740268911,1975-10-17,09:47:59,1900-01-02 02:20:59,M,2002-07-17,Fiji,+1-465-202-3164x9939,Michael,Rowe,Michael.Rowe@gmail.com,GB50SNJT25564191919381,Michael,Rowe,07/27
256,"Vouliagmeni, Greece (VLM)","Stavrochorion, Greece (SCR)",F/B KIDON,SARONIC FERRIES,5.0,4.0,Cabin-3 Beds (Ext.) [A3],442.0,No discount,68.29095869073963,2010-08-29,11:59:48,1900-01-01 13:41:48,F,1982-09-12,Seychelles,905-250-2994x4403,Jessica,Neal,Jessica.Neal@gmail.com,GB69EXMN85682929844156,Jessica,Neal,07/27
257,"Kalamata, Greece (KLX)","Delos, Greece (DOS)",SMYRNA DI LEVANTE,ANE KALYMNOU,6.0,4.0,Cabin-4 Beds (Ext.) [A4],320.0,No discount,15.26929661992215,2019-06-09,08:17:19,1900-01-01 13:46:19,F,1998-07-09,Timor-Leste,410-082-3638x0075,Candice,Parsons,Candice.Parsons@gmail.com,GB21HAJT48430994554485,Candice,Parsons,02/30
258,"Linaria, Greece (LIA)","KOTRONAS LAKONIAS, Greece (757)",SUPERJET,SEA SPEED FERRIES,4.0,5.0,Cabin-2 Beds (Ext.) [AA2],298.0,Hoplites,34.33235328658483,1984-01-16,15:12:46,1900-01-01 19:39:46,M,2002-01-10,Jordan,879.490.5571x302,Joel,Murray,Joel.Murray@gmail.com,GB20LSEY93799290522431,Joel,Murray,08/28
259,"Ancona, Greece (ITAOI)","Volos, Greece (VOL)",MARMARI EXPRESS,KARISTIA,1.0,2.0,Cabin-2 Beds (Ext.) [A2],486.0,No discount,68.14420868768175,2002-08-25,08:20:56,1900-01-01 16:44:56,F,2002-07-01,Papua New Guinea,+1-185-124-1883x93542,Adrienne,Fox,Adrienne.Fox@gmail.com,GB04NOKG81806786973268,Adrienne,Fox,09/29
260,"Kamares Sifnos, Greece (KRE)","Moni Vatopediou, Greece (MVO)",BLUE GALAXY,SEAJETS,1.0,1.0,Cabin-3 Beds (Ext.) [A3],73.0,Having many children,57.34594538949899,1996-09-11,19:33:18,1900-01-01 20:59:18,M,1979-12-12,Japan,001-959-637-5394,Kevin,Adams,Kevin.Adams@gmail.com,GB15BEBH62020833167643,Kevin,Adams,07/25
261,"Heraklion (Iraklion), Greece (HER)","Spetsai, Greece (SPE)",DIONYSIOS SOLOMOS,ALPHA LINES,9.0,5.0,Cabin-2 Beds [A2K],355.0,College Student,44.7223414646551,1998-08-31,20:22:03,1900-01-02 09:17:03,M,1994-11-27,French Polynesia,001-632-760-5931x63281,William,Galloway,William.Galloway@gmail.com,GB58GKOL53990779985152,William,Galloway,08/29
262,"Chios, Greece (JKH)","Naoussa Parou, Greece (NAS)",F/B KIDON,SEAJETS,6.0,1.0,Deck/Living Room [D] ,326.0,Three Children,87.71590705784139,2023-02-02,03:19:40,1900-01-01 08:28:40,F,1998-10-23,Saudi Arabia,(236)582-4219x6413,Judith,Hamilton,Judith.Hamilton@gmail.com,GB46QYBR01248174318488,Judith,Hamilton,03/27
263,"Eretria, Greece (ERE)","Paros, Greece (PAS)",F/B KRITI II,ANES FERRIES,7.0,1.0,Cabin-4 Beds [A4K],447.0,Retired NAT,87.78140692537004,1990-06-10,09:21:33,1900-01-01 10:40:33,M,2003-05-04,Bhutan,170.825.8784x274,David,Patterson,David.Patterson@gmail.com,GB22YDVQ56676441197216,David,Patterson,12/31
264,"Chania, Greece (CHQ)","Amoliani, Greece (AMI)",ANO CHORA,FAST FERRIES,10.0,8.0,Cabin-2 Beds (Ext.) [AA2],390.0,Having many children,21.098644198778086,1983-02-22,04:54:25,1900-01-01 16:51:25,F,1984-08-04,Yemen,+1-405-697-3147,Samantha,Bridges,Samantha.Bridges@gmail.com,GB18UQPC68685460493229,Samantha,Bridges,09/27
265,"KSULOKASTRO KORINTHIAS, Greece (798)","Nidhrion, Greece (NID)",NISOS SAMOS,AEGEAN FLYING DOLPHINS,4.0,5.0,Cabin-2 Beds (Ext.) [A2],197.0,Hoplites,37.28123210606586,1975-04-18,20:33:02,1900-01-02 08:33:02,M,1990-08-01,Gambia,(345)142-7805x393,Marco,Ruiz,Marco.Ruiz@gmail.com,GB75VBMR61235084004752,Marco,Ruiz,06/30
266,"Arkioi Dodekanissou, Greece (ARD)","Fournoi, Greece (FOU)",BLUE STAR MYCONOS,SEAJETS,1.0,2.0,Cabin-2 Beds (Ext.) [A2],196.0,Having many children,91.27354932972219,2018-05-26,00:50:58,1900-01-01 03:40:58,M,1972-09-22,Papua New Guinea,001-074-263-3728x149,William,Norris,William.Norris@gmail.com,GB39IKIJ63683782320951,William,Norris,06/23
267,"Kamares Sifnos, Greece (KRE)","Delos, Greece (DOS)",FLYING DOLPHIN 17,ANEK LINES,9.0,9.0,Cabin-4 Beds [AB4],142.0,No discount,94.221759793148,2005-09-07,03:20:19,1900-01-01 15:02:19,F,1978-07-12,Saint Barthelemy,891-447-8104x56445,Marissa,Velasquez,Marissa.Velasquez@gmail.com,GB97BFMV34911943602755,Marissa,Velasquez,12/32
268,"Thirasia, Greece (TRS)","Gavrion, Greece (GAV)",FOIVOS,SEA SPEED FERRIES,10.0,1.0,Deck/Living Room [D] ,345.0,Three Children,12.51929744208394,1978-10-22,14:16:47,1900-01-01 21:31:47,M,2000-04-14,Kyrgyz Republic,(222)693-8850,David,Crawford,David.Crawford@gmail.com,GB73KIYR71458595484805,David,Crawford,05/28
269,"Isthmia, Greece (ITM)","Mytilene, Greece (MJT)",EXPRESS SKIATHOS,TWOWAY FERRIES,1.0,1.0,Cabin-3 Beds [AB3],254.0,College Student,25.53944870562978,1997-10-16,20:07:42,1900-01-02 15:46:42,M,1989-11-25,Bulgaria,018-186-4379x562,Joseph,Robinson,Joseph.Robinson@gmail.com,GB55CKHK42342655941493,Joseph,Robinson,04/23
270,"Assos, Greece (SOS)","Perama, Greece (PER)",BLUE STAR 1,GOUTOS LINES,5.0,2.0,Cabin-4 Beds (Ext.) [A4],265.0,College Student,53.46456994263896,1989-08-09,15:44:50,1900-01-02 10:35:50,F,1971-09-11,Ecuador,644.926.3847x077,Adriana,Wheeler,Adriana.Wheeler@gmail.com,GB27JPMB76501680168679,Adriana,Wheeler,12/24
271,"Kastelli Kissamou, Greece (KIS)","Lipsoi, Greece (LIP)",FLYINGCAT 3,NOVA FERRIES,4.0,2.0,Cabin-2 Beds (Ext.) [A2],482.0,Retired NAT,79.84760002455579,1982-04-17,15:54:53,1900-01-02 00:07:53,M,2000-06-09,United States Minor Outlying Islands,3321254663,Ronald,House,Ronald.House@gmail.com,GB53ODFT11267472826483,Ronald,House,02/30
272,"Eratini, Greece (ETK)","Kalamata, Greece (KLX)",BLUE HORIZON,AEGEAN FLYING DOLPHINS,1.0,1.0,Cabin-4 Beds [AB4],228.0,Three Children,66.28787140093601,1996-12-12,16:40:22,1900-01-02 10:30:22,M,1998-09-07,New Caledonia,+1-240-802-7022,Michael,Haney,Michael.Haney@gmail.com,GB63JZDU40466337315034,Michael,Haney,09/28
273,"Suda Bay, Greece (SUD)","Soupri, Greece (SOR)",BLUE STAR MYCONOS,KERKYRAIKES GRAMMES,2.0,3.0,Deck/Living Room [D] ,30.0,Hoplites,22.486056333569863,1971-08-07,15:57:40,1900-01-02 05:54:40,M,1983-12-26,Timor-Leste,+1-006-647-2183x342,Richard,Young,Richard.Young@gmail.com,GB23TNKY22541084203742,Richard,Young,06/23
274,"Orei, Greece (ORE)","Keramoti, Greece (KER)",BLUE STAR PAROS,KATEROS,10.0,8.0,Cabin-2 Beds (Ext.) [AA2],275.0,Retired NAT,50.411596742206015,2001-12-23,04:52:35,1900-01-01 18:40:35,M,1996-04-03,Mayotte,(323)499-7412,Christian,Ford,Christian.Ford@gmail.com,GB60BPTX36108480720264,Christian,Ford,03/23
275,"Syros (Syra), Greece (JSY)","Alexandroupolis, Greece (AXD)",BLUE STAR NAXOS,SARONIC FERRIES,7.0,2.0,Cabin-2 Beds (Ext.) [AA2],471.0,Retired NAT,75.00783098158077,2022-01-30,08:16:54,1900-01-01 21:44:54,M,1981-04-11,Mauritania,+1-753-772-2714x5439,Robert,Cunningham,Robert.Cunningham@gmail.com,GB76RPHG76247624619047,Robert,Cunningham,02/27
276,"PURGOS KARUSTIAS EUBOIAS, Greece (824)","Naxos, Greece (JNX)",NISOS KALIMNOS,GOUTOS LINES,7.0,4.0,Cabin-2 Beds (Ext.) [A2],123.0,Three Children,89.39609298579087,2018-12-21,23:17:47,1900-01-02 00:20:47,F,1974-12-17,Cayman Islands,084-483-0238x40286,Courtney,Flores,Courtney.Flores@gmail.com,GB11HRNB35606389572134,Courtney,Flores,05/26
277,"Patmos, Greece (PMS)","Kastelli Kissamou, Greece (KIS)",SIMI,ANE KALYMNOU,10.0,9.0,Cabin-3 Beds (Ext.) [A3],459.0,Having many children,39.70645886238727,2013-04-01,22:32:12,1900-01-02 00:56:12,M,1996-07-29,Papua New Guinea,1896245718,James,Chase,James.Chase@gmail.com,GB34BMPD69285723809249,James,Chase,02/27
278,"Gavrion, Greece (GAV)","Kalymnos, Greece (KMI)",MARMARI EXPRESS,ALPHA LINES,1.0,1.0,Cabin-4 Beds [AB4],175.0,Three Children,76.22908890495381,2022-07-18,08:10:18,1900-01-01 20:48:18,F,1997-10-19,Solomon Islands,+1-368-944-1959,Rachel,Morales,Rachel.Morales@gmail.com,GB15OBGU90621713000316,Rachel,Morales,01/30
279,"Nidhrion, Greece (NID)","Moni Vatopediou, Greece (MVO)",ACHAIOS,ZANTE FERRIES ,10.0,11.0,Cabin-4 Beds [AB4],432.0,College Student,90.28394388003669,1972-01-29,07:42:09,1900-01-01 16:11:09,M,1981-07-31,Reunion,001-855-583-0043,Dustin,Orr,Dustin.Orr@gmail.com,GB96JRZL51014093042246,Dustin,Orr,06/32
280,"Drepano Riou, Greece (DRE)","Alonnisos, Greece (ALO)",FLYINGCAT 5,ANEK LINES,9.0,1.0,Cabin-3 Beds [AB3],200.0,Hoplites,78.21805014364355,1991-11-21,23:52:44,1900-01-02 08:35:44,F,1971-09-26,Turks and Caicos Islands,170-470-4598,Maria,Davis,Maria.Davis@gmail.com,GB19CSTY23617453870358,Maria,Davis,09/28
281,"MARATHOUPOLE MESSENIAS, Greece (772)","Kea (Tzia), Greece (KEA)",BLUE STAR PATMOS,GOUTOS LINES,8.0,3.0,Cabin-3 Beds (Ext.) [A3],38.0,College Student,41.375884806215595,1981-07-01,17:06:03,1900-01-02 05:20:03,M,1976-07-11,Colombia,0584049993,William,Owens,William.Owens@gmail.com,GB07PURR86517675884471,William,Owens,07/30
282,"Monemvasia, Greece (MON)","Galatas Troizinas, Greece (GAL)",VENUS 1,KATEROS,1.0,2.0,Cabin-4 Beds (Ext.) [A4],148.0,Having many children,25.503820680248644,2006-05-05,12:04:47,1900-01-01 23:43:47,M,1983-09-07,Philippines,810.338.9072x0368,Eric,George,Eric.George@gmail.com,GB60LKSK57497486347586,Eric,George,12/32
283,"PURGOS KARUSTIAS EUBOIAS, Greece (824)","Platygiali Etoloakarnanias, Greece (PLG)",F/B PREVELIS,KARISTIA,3.0,1.0,Cabin-3 Beds (Ext.) [A3],169.0,Three Children,11.657681370868122,1996-03-27,16:36:58,1900-01-02 09:38:58,M,1988-01-04,Philippines,286.614.3156,David,Roberson,David.Roberson@gmail.com,GB22SWFY33010884649520,David,Roberson,02/31
284,"Thasos, Greece (TSO)","MOKHLOS SETEIAS, Greece (782)",HSC CAT,ANEK LINES,4.0,2.0,Cabin-3 Beds [AB3],133.0,Having many children,99.02093362841246,1984-11-17,08:09:15,1900-01-01 17:32:15,F,1992-08-07,Netherlands,001-240-844-7630x8963,Wendy,Lawson,Wendy.Lawson@gmail.com,GB45IKFH81336983449893,Wendy,Lawson,04/24
285,"MAKRE EBROU, Greece (770)","Kimi (Kymi), Greece (KIM)",KEFALONIA,ANEK LINES,10.0,9.0,Deck/Living Room [D] ,171.0,No discount,67.26812901771297,1981-02-07,12:31:26,1900-01-01 19:55:26,F,1991-09-19,Sao Tome and Principe,094.198.4573x9262,Catherine,Mcpherson,Catherine.Mcpherson@gmail.com,GB37ZWAY98732656390824,Catherine,Mcpherson,07/27
286,"Kassiopi Corfu, Greece (KSP)","MARONEIA AG. KHARALAMPOU, Greece (099)",AGIA THEODORA,SEA SPEED FERRIES,3.0,3.0,Aviation Seat [ATS],354.0,College Student,64.49883129538671,2005-01-27,00:30:24,1900-01-01 16:05:24,F,1988-11-07,Estonia,981-558-4675x23270,Jean,Gardner,Jean.Gardner@gmail.com,GB57GWBS47475706882098,Jean,Gardner,06/23
