	fromHarbor	toHarbor	ship	shippingFirm	passengers	vehicles	position	seatNumber	discount	price	departureDate	departureTime	arrivalTime	gender	birth_date	nationality	phone_number	firstName	lastName	email	cardNumber	creditName	creditSurame	creditExpiration
246	Canakkale, Greece (TR-CKZ)	Phserimos Dodekanisou, Greece (PSE)	SUPERFAST II	SEBECO LINES	10.0	1.0	Cabin-3 Beds [AB3]	403.0	Three Children	13.991950973050173	2011-02-10	22:28:03	1900-01-02 10:38:03	M	2000-12-04	Saint Vincent and the Grenadines	726-160-1966	Joseph	Shaw	Joseph.Shaw@gmail.com	GB94VIWW45985017864554	Joseph	Shaw	03/28
247	Kassiopi Corfu, Greece (KSP)	Vatika Bay, Greece (VAB)	Η/S/F FESTOS PALACΕ	IONION PELAGOS NE	5.0	2.0	Cabin-3 Beds (Ext.) [A3]	357.0	College Student	39.640672335659104	2009-11-08	19:59:39	1900-01-02 08:38:39	M	1988-05-25	Togo	303.724.3031	Larry	Coleman	Larry.Coleman@gmail.com	GB25CRTB77021798300911	Larry	Coleman	10/28
248	Eydilos, Greece (EYD)	ALUKE BOLOU, Greece (711)	BLUE STAR 1	ΑΤΤΙCA GROUP	9.0	4.0	Cabin-2 Beds [A2K]	262.0	Three Children	65.94380217869468	1972-10-29	07:04:59	1900-01-01 10:51:59	M	1996-12-03	Mongolia	(799)990-2447x9851	Timothy	Castillo	Timothy.Castillo@gmail.com	GB93ZIZW60438502190429	Timothy	Castillo	05/32
249	NIKETE KHALKIDIKES, Greece (796)	MAKRE EBROU, Greece (770)	SUPERJET	AEGEAN FLYING DOLPHINS	5.0	5.0	Cabin-2 Beds (Ext.) [AA2]	232.0	No discount	21.076796053966106	2003-06-03	14:35:28	1900-01-01 22:54:28	F	1972-01-28	Cayman Islands	001-095-753-8008x6883	Erin	Johnson	Erin.Johnson@gmail.com	GB18KHFA68718413772083	Erin	Johnson	01/33
250	Vouliagmeni, Greece (VLM)	LOUTRAKI KORINTHIAS, Greece (769)	NISOS RODOS	AEGEAN FLYING DOLPHINS	6.0	6.0	Cabin-2 Beds (Ext.) [AA2]	351.0	Hoplites	55.089166540808236	2001-04-07	02:25:04	1900-01-01 03:36:04	M	1981-07-07	Mayotte	475-705-4818x71605	Miguel	Coleman	Miguel.Coleman@gmail.com	GB03BRVO88357132747634	Miguel	Coleman	09/23
251	Pitra, Greece (PIT)	Glyfa Fthiotidas, Greece (GLY)	HIGHSPEED 4	KARISTIA	3.0	1.0	Cabin-4 Beds [A4K]	439.0	Hoplites	35.02781736778965	1982-11-17	17:34:09	1900-01-02 11:23:09	M	1988-09-02	Thailand	+1-051-270-9994x85302	Lucas	Harper	Lucas.Harper@gmail.com	GB52XVWX52664450115830	Lucas	Harper	12/23
252	Salonika, Greece (SNK)	Yaltra, Greece (YAL)	THEOLOGOS P	ΑΤΤΙCA GROUP	9.0	1.0	Cabin-2 Beds (Ext.) [AA2]	392.0	Hoplites	67.0732499395993	2011-12-09	23:02:02	1900-01-02 18:43:02	F	2000-04-01	Eritrea	004.674.1944	Alison	Winters	Alison.Winters@gmail.com	GB42ZTHQ92138253141165	Alison	Winters	12/29
253	PANAGIOUDA LESBOU, Greece (807)	Kalamata, Greece (KLX)	FLYING DOLPHIN 19	NOVA FERRIES	7.0	1.0	Cabin-2 Beds [A2K]	2.0	Three Children	54.07678056686817	2013-04-09	05:16:32	1900-01-01 18:55:32	F	2001-04-18	Macedonia	(930)637-3234x0953	Darlene	Wiley	Darlene.Wiley@gmail.com	GB48UCUQ62965597416914	Darlene	Wiley	09/25
254	Rafina, Greece (RAF)	Kimi (Kymi), Greece (KIM)	MARMARI EXPRESS	ANEK LINES	6.0	6.0	Cabin-3 Beds (Ext.) [A3]	387.0	No discount	29.634859054660655	2006-09-11	13:06:36	1900-01-01 17:29:36	F	1983-02-22	Romania	128.107.4635x172	Kimberly	Sexton	Kimberly.Sexton@gmail.com	GB14QULE71803703256743	Kimberly	Sexton	01/25
255	MONE IBERON AGIOU OROUS, Greece (780)	PORTO KARRA KHALKIDIKES, Greece (854)	APOLLON HELLAS	ALPHA LINES	4.0	2.0	Cabin-3 Beds [AB3]	175.0	Having many children	59.98694908010095	1997-01-08	15:14:17	1900-01-02 01:26:17	M	2000-02-07	Myanmar	142-328-1099x9791	Douglas	Bailey	Douglas.Bailey@gmail.com	GB84TYPO56053120415334	Douglas	Bailey	10/29
256	Platygiali Etoloakarnanias, Greece (PLG)	PORTO KAGIO LAKONIAS, Greece (820)	DIAGORAS	SEA SPEED FERRIES	3.0	3.0	Cabin-3 Beds [AB3]	426.0	Having many children	73.51896881045181	1980-11-24	13:49:46	1900-01-01 19:50:46	M	1986-04-13	Cuba	+1-054-039-3234x48045	Keith	Barnes	Keith.Barnes@gmail.com	GB52BCSF19061444035555	Keith	Barnes	03/32
257	KUPARISSI LAKONIAS, Greece (762)	Shinari Zakynthou, Greece (SHI)	THUNDER	MIKRES KYKLADES	10.0	10.0	Cabin-4 Beds [A4K]	218.0	Hoplites	15.605523482313856	1971-01-18	18:53:43	1900-01-02 10:23:43	M	2002-05-16	Rwanda	084-986-8578x53781	Jerome	Sims	Jerome.Sims@gmail.com	GB10UPBV47966709926430	Jerome	Sims	11/26
258	Atalandi, Greece (ATA)	Skiathos, Greece (JSI)	FLYING DOLPHIN 29	LEBANTE FERRIES	6.0	7.0	Cabin-4 Beds [AB4]	420.0	Retired NAT	18.102873789003713	2002-10-17	07:21:28	1900-01-01 16:51:28	F	1988-02-27	Saint Kitts and Nevis	157-236-0640	Anne	Stewart	Anne.Stewart@gmail.com	GB62NJKX41628560864284	Anne	Stewart	02/33
259	OLUMPIADA KHALKIDIKES, Greece (800)	Methana, Greece (MEA)	CHAMPION JET1	MINOAN LINES	4.0	1.0	Cabin-2 Beds (Ext.) [A2]	88.0	No discount	49.44774437498298	1971-05-16	13:12:06	1900-01-01 18:05:06	F	1988-11-08	Norfolk Island	752-427-3277x7295	Tiffany	Davis	Tiffany.Davis@gmail.com	GB27LLHK67139826132336	Tiffany	Davis	11/28
260	Eretria, Greece (ERE)	PORTO KARRA KHALKIDIKES, Greece (854)	OLYMPUS	ANEK LINES	7.0	4.0	Cabin-2 Beds [A2K]	5.0	No discount	48.43300543839219	1983-01-09	17:43:34	1900-01-02 05:54:34	M	1984-02-27	Mongolia	(904)489-3674	Jordan	Jones	Jordan.Jones@gmail.com	GB19LDNI22048683152607	Jordan	Jones	10/23
261	Halki Dodekanison, Greece (HAL)	KSULOKASTRO KORINTHIAS, Greece (798)	BLUE STAR DELOS	NOVA FERRIES	5.0	5.0	Aviation Seat [ATS]	438.0	Hoplites	88.67265248123003	1974-08-28	12:30:31	1900-01-02 05:33:31	M	1998-08-31	Czech Republic	(718)922-9699	Richard	Figueroa	Richard.Figueroa@gmail.com	GB78UNCL61643134489551	Richard	Figueroa	02/29
262	Skiathos, Greece (JSI)	Sikionia, Greece (SIK)	TERA JET	DODEKANISSOS SEAWAYS	9.0	5.0	Cabin-4 Beds [A4K]	365.0	Having many children	28.689078386983926	2020-06-11	16:05:23	1900-01-02 09:04:23	M	1987-02-01	Afghanistan	801-877-1596x595	Terry	Taylor	Terry.Taylor@gmail.com	GB40SLAG46481001700520	Terry	Taylor	09/24
263	DERBENI KORINTHIAS, Greece (730)	Anafi, Greece (ANA)	DODEKANISOS PRIDE	TRITON FERRIES	1.0	1.0	Cabin-4 Beds [A4K]	200.0	Hoplites	57.45671001862494	2019-09-02	15:21:09	1900-01-02 09:32:09	F	1979-10-29	Paraguay	741.593.5294x036	April	Cochran	April.Cochran@gmail.com	GB60VCUQ43972231520436	April	Cochran	08/29
264	Agios Georgios, Greece (AGE)	Kyllini, Greece (KYL)	OLYMPUS	ANES FERRIES	9.0	5.0	Deck/Living Room [D] 	369.0	Having many children	89.88481231161433	2020-01-13	18:44:56	1900-01-02 05:07:56	F	1991-05-10	Belgium	+1-561-369-7528x734	Natalie	Sanders	Natalie.Sanders@gmail.com	GB02ODWX96473784102528	Natalie	Sanders	04/23
265	Moutsouna, Greece (MOU)	Ierapetra, Greece (IER)	KERKIRA	GOUTOS LINES	1.0	2.0	Cabin-4 Beds (Ext.) [A4]	183.0	College Student	57.46914831394865	2004-04-04	01:51:41	1900-01-01 18:54:41	F	2000-12-18	Solomon Islands	419.282.6628	Catherine	Roberts	Catherine.Roberts@gmail.com	GB90YTBT11552188125429	Catherine	Roberts	11/25
266	Nea Artaki, Greece (NAR)	Amaliapolis, Greece (APL)	SEAJET2	SEAJETS	2.0	1.0	Cabin-3 Beds (Ext.) [A3]	338.0	No discount	70.55975455575145	2018-09-27	23:43:41	1900-01-02 06:58:41	M	1973-12-11	Tuvalu	6641755240	William	Jackson	William.Jackson@gmail.com	GB36DHMT53131722932865	William	Jackson	02/30
267	KERAMEIA LESVOS, Greece (751)	Eginion, Greece (EGI)	FLYINGCAT 5	SEAJETS	6.0	7.0	Cabin-3 Beds [AB3]	29.0	College Student	71.04029241548812	2005-08-09	08:02:48	1900-01-01 14:08:48	F	2003-03-23	Philippines	819.535.0971x6572	Karen	White	Karen.White@gmail.com	GB87ATEM78495809399853	Karen	White	05/29
268	Saint Nicolas, Greece (STN)	Sami, Greece (SAI)	MAKEDON	MINOAN LINES	5.0	5.0	Deck/Living Room [D] 	375.0	College Student	80.08033175865532	2014-01-05	01:33:50	1900-01-01 15:00:50	M	1991-07-20	French Southern Territories	572-904-4042	Arthur	Reed	Arthur.Reed@gmail.com	GB22VUMU08754991517465	Arthur	Reed	02/28
269	Kefalos Ko, Greece (KEF)	PISO LIVADI PAROS, Greece (857)	AERO 1 HIGHSPEED	TWOWAY FERRIES	2.0	1.0	Cabin-2 Beds [A2K]	441.0	Three Children	46.71113468665699	2015-11-14	02:30:41	1900-01-01 16:50:41	M	1978-02-07	Slovakia (Slovak Republic)	3114220650	Chase	Brown	Chase.Brown@gmail.com	GB75KYSO64630121440445	Chase	Brown	10/27
270	Tinos, Greece (TIN)	Plomarion, Greece (PLM)	FAST FERRIES ANDROS	SEAJETS	2.0	3.0	Cabin-3 Beds [AB3]	98.0	College Student	70.91771105658182	1987-04-14	03:43:31	1900-01-01 11:35:31	M	1981-06-05	Croatia	+1-053-282-2541x20175	Chad	Jackson	Chad.Jackson@gmail.com	GB60WTJG66611243951066	Chad	Jackson	07/31
271	KOULOURA AIGIOU, Greece (760)	Eleusina, Greece (EEU)	ANO CHORA	MIKRES KYKLADES	1.0	2.0	Cabin-3 Beds (Ext.) [A3]	217.0	Three Children	48.57592759946803	2020-06-12	18:29:08	1900-01-02 12:19:08	M	1990-08-06	Afghanistan	+1-731-210-4780x8392	Robert	Carter	Robert.Carter@gmail.com	GB75ABJK63578629537727	Robert	Carter	06/29
272	Astakos, Greece (AST)	NTIPION LESBOU, Greece (797)	CORFU SPIRIT	ANEK LINES	4.0	1.0	Cabin-3 Beds (Ext.) [A3]	490.0	No discount	10.321146032644661	1986-10-02	07:03:27	1900-01-02 01:56:27	F	1972-05-04	Bangladesh	713.257.9383x873	Carla	Myers	Carla.Myers@gmail.com	GB40XGYZ99444778490755	Carla	Myers	02/25
273	Saint George, Greece (SGB)	Kosta Ermionidas, Greece (KEM)	ASTERION II	DODEKANISSOS SEAWAYS	1.0	2.0	Cabin-4 Beds [AB4]	366.0	Having many children	96.66565140538519	1975-09-26	22:43:32	1900-01-02 14:02:32	F	2000-01-31	Colombia	001-477-047-0507x6991	Savannah	Gibson	Savannah.Gibson@gmail.com	GB29MWDU20409916708071	Savannah	Gibson	07/32
274	Orei, Greece (ORE)	Skiros, Greece (SKU)	ANTIGONI	LEBANTE FERRIES	2.0	3.0	Cabin-4 Beds (Ext.) [A4]	366.0	Having many children	12.17837991527636	1988-01-11	03:06:21	1900-01-01 15:41:21	F	1999-04-27	Dominica	339.163.5896x40984	Yolanda	Davis	Yolanda.Davis@gmail.com	GB20ISTN78309061736792	Yolanda	Davis	11/28
275	Stavrochorion, Greece (SCR)	Porto Heli, Greece (PHE)	ALKINOOS	ANES FERRIES	7.0	8.0	Cabin-4 Beds [A4K]	132.0	Having many children	93.1594234006174	1999-02-08	13:07:11	1900-01-02 03:40:11	F	2003-09-19	Benin	+1-621-006-3982x0580	Brianna	Bowen	Brianna.Bowen@gmail.com	GB51SJMH09434504906462	Brianna	Bowen	06/24
276	Chalkida, Greece (CLK)	Paros, Greece (PAS)	HELLENIC HIGHSPEED	SEAJETS	5.0	4.0	Deck/Living Room [D] 	183.0	College Student	66.05158770538725	2006-05-18	22:07:17	1900-01-02 17:16:17	F	1996-02-12	Uganda	001-792-288-5258x8992	Brittany	Leon	Brittany.Leon@gmail.com	GB39CJYY37049363161024	Brittany	Leon	09/28
277	Vrisakia, Greece (VRI)	Herakleia Kykladon, Greece (HRK)	BLUE STAR PAROS	AGIA MARINI NE	4.0	5.0	Deck/Living Room [D] 	420.0	Three Children	31.70728068939442	1991-06-26	12:30:35	1900-01-02 00:30:35	F	1995-07-31	Netherlands Antilles	297-222-6066x5401	Lisa	Arnold	Lisa.Arnold@gmail.com	GB05YIQH39423228434712	Lisa	Arnold	11/27
278	Andirrion, Greece (ANT)	Vathy (Port Vathy), Greece (VTH)	FLYINGCAT 4	TRITON FERRIES	4.0	5.0	Aviation Seat [ATS]	389.0	No discount	29.814617028511215	1975-10-18	02:46:13	1900-01-01 08:36:13	M	1976-08-10	Uganda	001-827-892-6141x241	Terry	Hartman	Terry.Hartman@gmail.com	GB64YUVI76184084425505	Terry	Hartman	10/28
279	Schinousa Kykladon, Greece (SHC)	Petani Beach, Greece (PEB)	Η/S/F KNOSSOS PALACΕ	ANEK LINES	10.0	5.0	Cabin-3 Beds [AB3]	8.0	No discount	77.62628859508388	2002-02-23	14:14:12	1900-01-01 18:57:12	M	1996-09-26	Lithuania	+1-903-201-3731	Joshua	Moses	Joshua.Moses@gmail.com	GB18INLQ46798638286316	Joshua	Moses	08/27
280	Pachi, Greece (PME)	Plakias Rethimnou, Greece (ALG)	F/B KRITI II	KARISTIA	2.0	2.0	Cabin-4 Beds (Ext.) [A4]	432.0	Having many children	94.10992895489295	1995-12-25	12:38:51	1900-01-01 16:24:51	M	1988-12-28	Yemen	(707)784-7012	Scott	Harris	Scott.Harris@gmail.com	GB23ZXJB84418347936040	Scott	Harris	01/24
281	Eratini, Greece (ETK)	Soupri, Greece (SOR)	F/B PORFYROUSA	DODEKANISSOS SEAWAYS	2.0	1.0	Cabin-2 Beds [A2K]	260.0	Retired NAT	80.61405982152417	2019-07-08	18:57:30	1900-01-02 14:10:30	M	1997-08-16	Mali	001-815-841-8993	Matthew	Chavez	Matthew.Chavez@gmail.com	GB62QPXJ84165986329244	Matthew	Chavez	10/31
282	KERAMEIA LESVOS, Greece (751)	Karystos, Greece (KST)	NAXOS JET	TRITON FERRIES	4.0	3.0	Cabin-3 Beds [AB3]	278.0	No discount	82.25800637500623	1975-02-14	18:20:09	1900-01-02 01:31:09	M	1998-01-17	Bahamas	289.960.1161	John	Haynes	John.Haynes@gmail.com	GB60ZNQE24434848118724	John	Haynes	04/30
283	Gythion, Greece (GYT)	Koilas Ermionidos, Greece (KIN)	CORFU SPIRIT	SAOS	8.0	4.0	Cabin-2 Beds (Ext.) [AA2]	359.0	Hoplites	78.6389376825717	2001-05-19	13:05:50	1900-01-01 14:45:50	F	1987-01-12	Guinea	001-559-551-0817x0800	Valerie	Smith	Valerie.Smith@gmail.com	GB18VLQM04278262855863	Valerie	Smith	05/30
284	Lefkandi, Greece (LEF)	Kardamyla, Greece (KDM)	EUDOKIA	ZANTE FERRIES 	9.0	7.0	Deck/Living Room [D] 	166.0	Retired NAT	34.86742810312496	2004-10-05	10:15:44	1900-01-01 19:11:44	M	1994-12-13	Hungary	925.109.0412x415	Scott	Kline	Scott.Kline@gmail.com	GB98LRSN82973954324295	Scott	Kline	05/32
285	Itea, Greece (ITA)	PEUKOKHORI KHALKIDIKES, Greece (851)	CHAMPION JET1	GOUTOS LINES	10.0	5.0	Aviation Seat [ATS]	390.0	Having many children	16.66041590221657	1983-11-22	18:12:05	1900-01-02 04:13:05	M	1972-07-05	Bangladesh	+1-108-985-2957x5770	Glenn	Salinas	Glenn.Salinas@gmail.com	GB06GYYV80866431055345	Glenn	Salinas	12/30
286	Glossa, Greece (GLO)	Hydra (Idhra), Greece (HYD)	NISOS RODOS	FAST FERRIES	8.0	5.0	Cabin-2 Beds (Ext.) [A2]	474.0	Hoplites	47.23624639516507	1996-02-26	17:04:59	1900-01-02 03:39:59	F	2001-05-09	Turkey	(950)174-9933	Rebekah	Gutierrez	Rebekah.Gutierrez@gmail.com	GB73EIAS49162459570966	Rebekah	Gutierrez	03/28
287	Kalamaki, Greece (KLM)	Patmos, Greece (PMS)	CONTESSA DI LEVANTE	ΑΤΤΙCA GROUP	7.0	6.0	Cabin-4 Beds [A4K]	237.0	No discount	36.544367111816726	2007-04-14	07:56:09	1900-01-01 13:16:09	F	1998-07-09	Tajikistan	(007)239-2477x830	Rachel	Hebert	Rachel.Hebert@gmail.com	GB30WHHR80052546376072	Rachel	Hebert	12/28
288	Frikes Ithakis, Greece (SAT)	Kiato, Greece (KIO)	ERATO	MIKRES KYKLADES	4.0	1.0	Cabin-4 Beds (Ext.) [A4]	465.0	Hoplites	20.47813061119608	2009-05-31	18:39:01	1900-01-02 10:17:01	F	1986-03-11	Guadeloupe	014.453.4452	Barbara	Blevins	Barbara.Blevins@gmail.com	GB49UJMZ46987451193209	Barbara	Blevins	11/24
289	PISO LIVADI PAROS, Greece (857)	MOURTOS THESPROTIAS, Greece (781)	NAXOS JET	SAOS	9.0	7.0	Cabin-2 Beds [A2K]	497.0	No discount	27.51702122903233	2008-06-01	23:39:21	1900-01-02 16:36:21	F	1976-06-06	Falkland Islands (Malvinas)	177.560.9265x3289	Sheila	Johnson	Sheila.Johnson@gmail.com	GB73TZQP29741656536439	Sheila	Johnson	07/27
290	Oia Kyklades, Greece (OIK)	Platygiali Etoloakarnanias, Greece (PLG)	AERO 3 HIGHSPEED	ANE KALYMNOU	8.0	3.0	Cabin-4 Beds (Ext.) [A4]	267.0	Retired NAT	37.83231213631818	1982-11-23	04:28:40	1900-01-01 09:58:40	M	1994-03-14	Thailand	(616)343-2754x8053	Michael	Singh	Michael.Singh@gmail.com	GB80KQED49340725191313	Michael	Singh	12/30
291	Arkioi Dodekanissou, Greece (ARD)	Kalamos Island (Lefkada), Greece (KAI)	BLUE STAR 2	FAST FERRIES	9.0	4.0	Cabin-3 Beds (Ext.) [A3]	467.0	Hoplites	75.64325054123451	2020-07-18	14:00:03	1900-01-01 17:04:03	M	1985-01-15	Jordan	185-797-5798	Mark	Anderson	Mark.Anderson@gmail.com	GB17TFJZ84410312238278	Mark	Anderson	02/26
292	Neon Karlovasion, Greece (KAR)	Arkioi Dodekanissou, Greece (ARD)	BLUE STAR DELOS	ANE KALYMNOU	9.0	6.0	Cabin-3 Beds (Ext.) [A3]	335.0	Retired NAT	52.85011957154493	2009-11-13	00:39:22	1900-01-01 04:01:22	M	1981-09-10	Netherlands	076.547.6428x6171	Isaac	Green	Isaac.Green@gmail.com	GB46ILQP00264569224632	Isaac	Green	05/26
293	Loutro Chanion, Greece (LTR)	Fournoi, Greece (FOU)	ANDROS JET	KARISTIA	1.0	1.0	Cabin-4 Beds (Ext.) [A4]	340.0	Having many children	98.6354113800117	2017-09-08	21:18:32	1900-01-02 01:26:32	M	1976-06-27	British Indian Ocean Territory (Chagos Archipelago)	001-611-954-9349	Timothy	Rogers	Timothy.Rogers@gmail.com	GB10CAHB30114162187102	Timothy	Rogers	04/25
294	MONE IBERON AGIOU OROUS, Greece (780)	Kimasi, Greece (KYM)	KERKIRA	SEBECO LINES	3.0	4.0	Cabin-2 Beds (Ext.) [A2]	239.0	Retired NAT	46.42136226764664	2006-04-02	21:30:06	1900-01-02 10:26:06	M	1982-11-13	Slovenia	900-402-9207x631	Michael	Harrison	Michael.Harrison@gmail.com	GB20MGNI83495378190736	Michael	Harrison	03/31
295	Stavros Halkidikis, Greece (SHA)	Patmos, Greece (PMS)	AQUA JEWEL	AEGEAN FLYING DOLPHINS	4.0	4.0	Cabin-4 Beds [AB4]	172.0	No discount	57.09357171088071	1990-05-03	21:39:44	1900-01-02 07:22:44	M	1994-12-23	Norfolk Island	001-275-743-1165x265	Glenn	Lutz	Glenn.Lutz@gmail.com	GB54AVUL48646653713703	Glenn	Lutz	07/30
296	Ermioni, Greece (ERM)	Petries Evvoias, Greece (PRE)	F/B PREVELIS	ANES FERRIES	8.0	9.0	Cabin-4 Beds (Ext.) [A4]	395.0	College Student	68.46084595311548	2008-11-24	10:44:50	1900-01-01 11:50:50	M	1975-10-07	Timor-Leste	(780)782-8163	Fred	Lewis	Fred.Lewis@gmail.com	GB82ESRG27348824776062	Fred	Lewis	05/25
297	Glyfa Fthiotidas, Greece (GLY)	Kardamyla, Greece (KDM)	SIFNOS JET	AGIA MARINI NE	9.0	1.0	Deck/Living Room [D] 	142.0	Three Children	31.85747240682964	1980-04-05	22:03:03	1900-01-02 03:13:03	F	1978-04-07	Tunisia	069.014.1715x11272	Heather	Barnes	Heather.Barnes@gmail.com	GB70WYHR39127206671773	Heather	Barnes	11/29
298	Galatas Troizinas, Greece (GAL)	AGIOS NIKOLAOS KHALKIDIKES, Greece (706)	F/B IONIS	ΑΤΤΙCA GROUP	7.0	8.0	Cabin-2 Beds (Ext.) [AA2]	278.0	Having many children	98.42816654227437	2013-08-18	23:37:50	1900-01-02 13:39:50	M	1996-09-13	Central African Republic	001-666-411-2974x173	Kevin	Hill	Kevin.Hill@gmail.com	GB06UVLV75442209456587	Kevin	Hill	06/30
299	Mykonos, Greece (JMK)	Agia Marina Fthiotidas, Greece (AGM)	Η/S/F KNOSSOS PALACΕ	KATEROS	2.0	1.0	Cabin-3 Beds [AB3]	273.0	Having many children	84.6732922137586	1977-06-13	05:46:18	1900-01-01 18:14:18	M	1995-01-25	United States Virgin Islands	744.928.3034x50208	Raymond	Roth	Raymond.Roth@gmail.com	GB06OHYS60070654172760	Raymond	Roth	04/24
300	Volissos (Limnia) Chios, Greece (VLC)	PANORMITES SUMES, Greece (088)	FOIVOS	FAST FERRIES	10.0	3.0	Deck/Living Room [D] 	408.0	Hoplites	23.176253832703416	1981-02-26	14:09:06	1900-01-02 04:13:06	F	1986-08-29	Greenland	389.647.9231x122	Katie	Sutton	Katie.Sutton@gmail.com	GB10SLMM71489892466936	Katie	Sutton	10/27
301	Farmakonissi Dodekanissos, Greece (FAM)	KORONE MESSENIAS, Greece (756)	BLUE STAR DELOS	KARISTIA	8.0	8.0	Deck/Living Room [D] 	206.0	No discount	90.1742567818457	1984-11-23	05:05:20	1900-01-01 08:15:20	F	1984-11-23	Cape Verde	282-286-1412x1066	Kathy	Gill	Kathy.Gill@gmail.com	GB41GGGF15460132371595	Kathy	Gill	07/28
302	Skiros, Greece (SKU)	KOULOURA AIGIOU, Greece (760)	H/S/F HELLENIC SPIRIT	AGIA MARINI NE	7.0	8.0	Cabin-4 Beds (Ext.) [A4]	104.0	College Student	40.70913551802052	2014-01-02	08:44:59	1900-01-02 03:18:59	M	2000-05-30	Western Sahara	4877132517	Paul	Powell	Paul.Powell@gmail.com	GB02SRBT34971610909140	Paul	Powell	10/30
303	Kardamyla, Greece (KDM)	Souvala, Greece (SLA)	FLYING DOLPHIN 17	FAST FERRIES	2.0	2.0	Cabin-4 Beds (Ext.) [A4]	428.0	Hoplites	73.3429453394323	2009-06-11	04:00:06	1900-01-01 21:47:06	M	1998-06-20	Guinea-Bissau	(611)225-9226x143	Michael	Hill	Michael.Hill@gmail.com	GB83LGJR13197658825436	Michael	Hill	08/25
304	Kontias Limnou, Greece (KNS)	Kea (Tzia), Greece (KEA)	NISOS RODOS	TRITON FERRIES	5.0	3.0	Deck/Living Room [D] 	180.0	Three Children	24.322608346217212	1984-05-13	03:53:57	1900-01-01 15:56:57	M	1983-05-13	Botswana	200.956.1296x663	Jeffrey	Quinn	Jeffrey.Quinn@gmail.com	GB06ZJHS58987925069739	Jeffrey	Quinn	09/24
305	Ierissos, Greece (IES)	Skaloma, Greece (SKM)	FOIVOS	AGIA MARINI NE	1.0	1.0	Cabin-4 Beds (Ext.) [A4]	206.0	No discount	45.20742079144517	2007-08-21	10:35:25	1900-01-02 03:23:25	M	1976-04-19	Tuvalu	+1-405-533-6917x42351	Brett	Robinson	Brett.Robinson@gmail.com	GB42DLOY92124949886341	Brett	Robinson	06/27
306	RAKHAI PHTHIOTIDAS, Greece (825)	Kalathos Rodou, Greece (KLD)	KERKYRA EXPRESS	KARISTIA	4.0	5.0	Deck/Living Room [D] 	206.0	No discount	64.64927117667774	1998-11-11	00:57:13	1900-01-01 07:28:13	M	1992-04-07	Liechtenstein	021.325.6098x5355	Thomas	Gray	Thomas.Gray@gmail.com	GB63QHWG17273254048513	Thomas	Gray	05/32
307	Edipsos, Greece (EDI)	Lagos (Porto-Lago), Greece (PTL)	SUPERFAST XI	AGIA MARINI NE	4.0	3.0	Cabin-2 Beds [A2K]	365.0	Three Children	77.38726303016655	1992-03-30	20:19:42	1900-01-02 14:16:42	M	2003-03-22	Nepal	001-468-918-6930	Patrick	Long	Patrick.Long@gmail.com	GB53AXLC34974711665506	Patrick	Long	05/31
308	Ierapetra, Greece (IER)	PAKHEIA AMMOS IERAPETRA, Greece (810)	SEMPEKO	IONION PELAGOS NE	3.0	4.0	Cabin-4 Beds (Ext.) [A4]	354.0	Hoplites	72.49983597679389	2008-04-28	00:52:13	1900-01-01 10:39:13	M	1981-06-22	Syrian Arab Republic	(473)360-5644x89369	Andrew	Brown	Andrew.Brown@gmail.com	GB07QJHR56338727918757	Andrew	Brown	08/30
309	Keramoti, Greece (KER)	Kassos, Greece (KSJ)	BLUE CARRIER 1	LEBANTE FERRIES	5.0	6.0	Cabin-4 Beds [A4K]	33.0	Hoplites	55.496087441922114	2010-02-24	14:24:34	1900-01-02 05:19:34	F	1987-04-19	Dominican Republic	(572)409-2775x85093	Krystal	Weber	Krystal.Weber@gmail.com	GB37YOKQ97881904957627	Krystal	Weber	01/30
310	Aigion, Greece (AEN)	Katerini, Greece (KEI)	ANO CHORA	LEBANTE FERRIES	4.0	2.0	Aviation Seat [ATS]	273.0	Having many children	68.5769451888892	1997-01-04	19:48:48	1900-01-01 21:17:48	M	1996-05-01	Honduras	+1-623-803-5291x145	Robert	Frost	Robert.Frost@gmail.com	GB21RNRY97524812615222	Robert	Frost	02/30
311	Canakkale, Greece (TR-CKZ)	Ierapetra, Greece (IER)	BLUE GALAXY	FAST FERRIES	9.0	9.0	Cabin-3 Beds [AB3]	174.0	Hoplites	74.91640712100252	1991-03-06	14:56:10	1900-01-01 16:09:10	M	1995-04-16	Swaziland	643.078.4145	Brian	Ortega	Brian.Ortega@gmail.com	GB94RXNS31231957377812	Brian	Ortega	04/30
312	Agia Marina Fthiotidas, Greece (AGM)	NEA MEKHANIONA THES/NIKES, Greece (791)	ANTIGONI	MINOAN LINES	10.0	1.0	Cabin-3 Beds [AB3]	51.0	College Student	82.86224181495541	2001-11-24	15:14:58	1900-01-02 10:32:58	M	1975-06-20	Paraguay	658-690-9749x45619	Brian	Mccoy	Brian.Mccoy@gmail.com	GB22IIAJ46918914401049	Brian	Mccoy	08/25
313	Polychnitos Lesvou, Greece (PLC)	Ereikousses Diapontioi Islands, Greece (ERK)	F/B PORFYROUSA	SAOS	4.0	3.0	Cabin-3 Beds [AB3]	244.0	Having many children	88.84072737756495	2009-12-03	22:18:06	1900-01-02 14:07:06	F	1971-12-20	Guernsey	(564)991-8261	Sarah	Martinez	Sarah.Martinez@gmail.com	GB78GZXQ03498659366648	Sarah	Martinez	12/29
